Negbin,1,100,-3,3,10000,0.9286,0.955932544,0.9868,0.9968,0.03398448,0.832265171,0.0566,0.018570568,0.0012,7.00E-04,0.96601552,0.012317244,0.473776134,0.651388256,0.892802863,0.912647597,2.070312153,0.392965991,0,0.0038,0,0,0.6263,0.0014
Negbin,2,100,-3,3,10000,0.5182,0.814165569,0.9285,0.9511,0.966327569,0.611020574,0.8864,0.663998379,0.4846,0.5233,0.999186165,0.405072316,0.837313408,1.920816714,2.727104867,2.797750536,2.095365852,1.445081857,0,0.0131,0,0,0.017,0.0182
Negbin,3,100,-3,3,10000,0.3777,0.761344884,0.8927,0.916,0.923115527,0.488214776,0.9655,0.820544554,0.7564,0.789,0.999698886,0.503012367,1.13137263,3.331675633,4.864581707,5.005287071,3.680301604,2.498266192,0,0.0304,0,0,0.0037,0.0539
Negbin,5,100,-3,3,10000,0.2716,0.696054188,0.8613,0.8854,0.902825085,0.385311521,0.9814,0.88764649,0.8678,0.8895,1,0.536025061,1.646369872,6.433799543,10.23878911,10.72978841,8.096850428,4.31872632,0,0.0699,0,0,0.0018,0.1381
Negbin,1,100,0.1,2.2,10000,0.9018,0.9504,0.8985,0.8985,0.038534729,0.8904,0.0508,0.0259,0.042,0.0417,0.961465271,0.0123,0.480772039,0.594996459,0.477338593,0.477510173,1.577451965,0.461909686,0,0,0,0,0.5796,0
Negbin,2,100,0.1,2.2,10000,0.84,0.9226,0.9056,0.9087,0.9224,0.8521,0.997,0.9879,0.9953,0.9956,1,0.8716,0.945338884,1.250885766,1.169472441,1.16963106,1.048364701,1.017736436,0,0,0,0,0,0
Negbin,3,100,0.1,2.2,10000,0.7915,0.9052,0.9107,0.9111,0.9025,0.8275,1,0.9999,1,1,1,0.8702,1.404853993,1.985001421,2.023856486,2.029637126,1.650826543,1.699890178,0,0,0,0,0,0
Negbin,5,100,0.1,2.2,10000,0.6973,0.8655,0.9009,0.9049,0.8939,0.7847,1,1,1,1,1,0.8018,2.287934015,3.636657939,4.088849608,4.085635541,3.041523129,3.423808681,0,0,0,0,0,0
Negbin,1,100,2.3,0.7,10000,0.9044,0.8942,0.8921,0.8918,0.045077106,0.893,0.0493,0.0528,0.0526,0.053,0.954922894,0.0147,0.480975939,0.467459322,0.46129045,0.461220494,1.530939099,0.47688929,0,0,0,0,0.5785,0
Negbin,2,100,2.3,0.7,10000,0.8901,0.8843,0.8951,0.8953,0.9222,0.8867,0.9991,0.9988,0.9984,0.9984,1,0.9648,0.95541426,0.941706675,0.968965978,0.969132365,0.95940989,0.965656124,0,0,0,0,0,0
Negbin,3,100,2.3,0.7,10000,0.8689,0.8692,0.8946,0.8946,0.8998,0.8744,1,1,1,1,1,0.982,1.429255809,1.431226039,1.522018154,1.522619495,1.432609029,1.47887268,0,0,0,0,0,0
Negbin,5,100,2.3,0.7,10000,0.8451,0.8624,0.9025,0.9025,0.8928,0.8629,1,1,1,1,1,0.9715,2.378012908,2.473930733,2.789940019,2.790801968,2.434938809,2.620716746,0,0,0,0,0,0
Neyman,1,100,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,100,-3,3,10000,0.682,0.873158756,0.9675,0.9882,0.95250501,0.725428542,0.9542,0.789484452,0.6287,0.6815,0.999799599,0.603002333,0.892753349,1.638640471,2.786754574,2.899878457,2.52930826,1.257224805,0,0.0224,0,0,0.002,0.0141
Neyman,3,100,-3,3,10000,0.6518,0.863746192,0.97,0.994,0.935593559,0.692051255,0.9955,0.917848513,0.8972,0.9467,0.99989999,0.73257631,1.33114755,2.630851041,5.271063156,5.596898723,6.638196684,2.070927005,0,0.0481,0,0,1.00E-04,0.0401
Neyman,5,100,-3,3,10000,0.6482,0.795305677,0.9708,0.99839936,0.93350025,0.672228267,0.9992,0.908842795,0.9456,0.988295318,1,0.773425221,2.202361489,4.013611247,12.07549913,13.66754097,26.86506165,3.766104409,0,0.084,0,4.00E-04,0.0015,0.1729
Neyman,1,100,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,100,0.1,2.2,10000,0.8944,0.9456,0.9254,0.928,0.9166,0.8786,0.9991,0.996,0.9986,0.9985,1,0.9453,0.955230804,1.198294068,1.077544511,1.078732334,1.108466037,0.937220469,0,0,0,0,0,0
Neyman,3,100,0.1,2.2,10000,0.8822,0.9336,0.9287,0.9297,0.7998,0.862,1,1,1,1,1,0.9702,1.42797538,1.778183493,1.722207378,1.723313772,2.009055288,1.393655799,0,0,0,0,0,0
Neyman,5,100,0.1,2.2,10000,0.8852,0.9327,0.9485,0.9509,0.3038,0.8566,1,1,1,1,1,0.9699,2.370050866,2.88297524,3.141621499,3.158365269,5.35200903,2.260472087,0,0,0,0,0,0
Neyman,1,100,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,100,2.3,0.7,10000,0.9009,0.8903,0.8977,0.8974,0.9219,0.8919,0.9987,0.9989,0.9989,0.9989,1,0.9797,0.960059888,0.930244262,0.943455901,0.943347264,0.972423483,0.948172982,0,0,0,0,0,0
Neyman,3,100,2.3,0.7,10000,0.8962,0.8855,0.8994,0.8994,0.8876,0.8837,1,1,1,1,1,0.9956,1.441290042,1.383976482,1.435414873,1.435689292,1.504123701,1.412158586,0,0,0,0,0,0
Neyman,5,100,2.3,0.7,10000,0.9019,0.8883,0.9098,0.9101,0.732,0.8881,1,1,1,1,1,0.9964,2.400448498,2.284070463,2.442077231,2.442455151,2.879049352,2.323587352,0,0,0,0,0,0
Poisson lognormal,1,100,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,2,100,-3,3,10000,0.682,0.873158756,0.9675,0.9882,0.95250501,0.725428542,0.9542,0.789484452,0.6287,0.6815,0.999799599,0.603002333,0.892753349,1.638640471,2.786754574,2.899878457,2.52930826,1.257224805,0,0.0224,0,0,0.002,0.0141
