Negbin,1,30,-3,3,10000,0.9427,0.867779737,0.9516,0.9897,0.033072546,0.858037812,0.0499,0.022607072,0.0046,0.0031,0.966927454,0.024275646,0.92790212,0.918586525,1.56444627,1.740394807,7.08539984,0.835218702,0,0.0357,0,0,0.7188,0.1061
Negbin,2,30,-3,3,10000,0.605,0.58044164,0.8792,0.945729448,0.987842732,0.559849705,0.4953,0.31829653,0.1781,0.220086112,0.994568029,0.159286098,1.431020732,1.593852245,4.018610787,4.720047332,6.583624774,2.035075535,0,0.049,0,0.0013,0.2268,0.2548
Negbin,3,30,-3,3,10000,0.434,0.451187054,0.8249,0.90910919,0.992692861,0.419255719,0.6549,0.423400405,0.3217,0.40569073,0.997484427,0.261693411,1.791458832,1.906163777,6.553569509,8.162768831,9.840887974,2.901886166,0,0.0607,0,0.0054,0.1652,0.4142
Negbin,5,30,-3,3,10000,0.2997,0.31678848,0.7616,0.868380777,0.993115942,0.318804825,0.7396,0.473873677,0.4183,0.529129681,0.998913043,0.320175439,2.274680309,2.015911402,11.37509439,15.06593224,18.04110281,4.189196926,0,0.0833,0,0.0199,0.172,0.6352
Negbin,1,30,0.1,2.2,10000,0.9038,0.9188,0.8692,0.8692,0.043670536,0.8793,0.0512,0.0401,0.0577,0.0583,0.956329464,0.0035,0.956432764,1.067668988,0.835294987,0.83632706,3.831440963,0.886870245,0,0,0,0,0.6382,0
Negbin,2,30,0.1,2.2,10000,0.868,0.8877,0.867,0.8701,0.970627641,0.8043,0.7887,0.7104,0.7889,0.7901,0.996908173,0.2848,1.826036597,2.115788917,1.840179133,1.84031007,2.161296655,1.684109468,0,0,0,0,0.0297,0
Negbin,3,30,0.1,2.2,10000,0.8268,0.855,0.8528,0.8552,0.954213005,0.747924377,0.9731,0.9367,0.9696,0.9716,0.99989981,0.530259078,2.659373823,3.214769449,3.071437717,3.088215218,3.007851245,2.576007321,0,0,0,0,0.0019,3.00E-04
Negbin,5,30,0.1,2.2,10000,0.7441,0.797459492,0.8329,0.8341,0.8773,0.641913531,0.9986,0.986497299,0.9979,0.9985,1,0.623899119,4.197506876,5.428202166,5.884996497,5.93058816,5.384268697,4.496731222,0,2.00E-04,0,0,0,8.00E-04
Negbin,1,30,2.3,0.7,10000,0.9014,0.8515,0.8551,0.8549,0.034893381,0.8764,0.0519,0.0722,0.0733,0.0736,0.965106619,0.0019,0.95596722,0.822137993,0.840440032,0.840088647,3.562342792,0.9453766,0,0,0,0,0.6389,0
Negbin,2,30,2.3,0.7,10000,0.8888,0.841,0.8568,0.8564,0.965054314,0.8599,0.8276,0.848,0.8534,0.8533,0.99774544,0.3175,1.882255887,1.619316386,1.681395822,1.681480048,1.926504199,1.835257501,0,0,0,0,0.0242,0
Negbin,3,30,2.3,0.7,10000,0.8841,0.8281,0.8593,0.8594,0.927019722,0.8419,0.9851,0.9861,0.987,0.9869,0.99969967,0.6426,2.808627958,2.386163491,2.55378674,2.554867496,2.593862308,2.683977272,0,0,0,0,0.0011,0
Negbin,5,30,2.3,0.7,10000,0.8587,0.8009,0.8512,0.8511,0.8798,0.8103,0.9999,0.9999,0.9999,0.9999,1,0.7688,4.58013228,3.918405371,4.447428602,4.449838902,4.299932782,4.36013594,0,0,0,0,0,0
Neyman,1,30,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,30,-3,3,10000,0.7187,0.640117994,0.9136,0.976455265,0.989620991,0.637166838,0.6195,0.383480826,0.22,0.291754333,0.996618076,0.242085113,1.630832705,1.589074977,4.589142829,5.473405107,7.124527785,2.155324478,0,0.0508,0,0.0019,0.1425,0.3209
Neyman,3,30,-3,3,10000,0.6823,0.521013795,0.901,0.975235969,0.996509599,0.594113282,0.8544,0.521441557,0.4442,0.619405257,0.99934555,0.451892159,2.352073985,1.862981951,9.047785711,11.99402223,15.15288915,3.295788809,0,0.0649,0,0.0147,0.0832,0.5957
Neyman,5,30,-3,3,10000,0.6276,0.360955538,0.8191,0.962007247,0.99906553,0.4600271,0.9371,0.551720197,0.5518,0.851872186,1,0.572493225,3.936722919,2.030296664,18.15358156,34.04915692,64.58058503,4.865783095,0,0.1251,0,0.0893,0.1439,0.8524
Neyman,1,30,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,30,0.1,2.2,10000,0.9006,0.9047,0.8794,0.8817,0.955970988,0.8417,0.8329,0.7684,0.8451,0.8472,0.998774134,0.3808,1.877232286,2.05935435,1.768611,1.773939695,2.209517608,1.645462575,0,0,0,0,0.0211,0
Neyman,3,30,0.1,2.2,10000,0.9005,0.8942,0.8862,0.8907,0.919683937,0.822164433,0.9897,0.9742,0.9918,0.9929,1,0.74124825,2.781030573,2.991377622,2.757265136,2.763322024,3.647346601,2.357053546,0,0,0,0,2.00E-04,2.00E-04
Neyman,5,30,0.1,2.2,10000,0.908,0.88876663,0.9024,0.9106,0.8133,0.812130918,1,0.99939982,0.9998,1,1,0.868181363,4.620401102,4.755253723,5.127536119,5.189309491,9.540532344,3.76337466,0,3.00E-04,0,0,0,9.00E-04
Neyman,1,30,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,2,30,2.3,0.7,10000,0.8958,0.8412,0.8554,0.8549,0.962765957,0.8673,0.8378,0.8577,0.864,0.8641,0.998056465,0.3361,1.896306227,1.617845704,1.668102341,1.669113553,1.936556028,1.85165508,0,0,0,0,0.0224,0
Neyman,3,30,2.3,0.7,10000,0.8972,0.8461,0.8651,0.8651,0.915841089,0.865,0.9899,0.9906,0.9926,0.9926,0.99979986,0.7011,2.839016556,2.386013967,2.482818927,2.483659752,2.706706293,2.69136367,0,0,0,0,7.00E-04,0
Neyman,5,30,2.3,0.7,10000,0.8999,0.8455,0.8674,0.8664,0.8423,0.8649,0.9999,0.9999,0.9999,0.9999,1,0.8839,4.774873477,3.926219506,4.185779655,4.187384259,5.119332048,4.34221874,0,0,0,0,0,0
Poisson lognormal,1,30,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,2,30,-3,3,10000,0.7187,0.640117994,0.9136,0.976455265,0.989620991,0.637166838,0.6195,0.383480826,0.22,0.291754333,0.996618076,0.242085113,1.630832705,1.589074977,4.589142829,5.473405107,7.124527785,2.155324478,0,0.0508,0,0.0019,0.1425,0.3209
Poisson lognormal,3,30,-3,3,10000,0.6823,0.521013795,0.901,0.975235969,0.996509599,0.594113282,0.8544,0.521441557,0.4442,0.619405257,0.99934555,0.451892159,2.352073985,1.862981951,9.047785711,11.99402223,15.15288915,3.295788809,0,0.0649,0,0.0147,0.0832,0.5957
