Negbin,1,30,-3,3,10000,0.9482,1,0.0518,0.957597173144876,0.5818,1,0.0332,0.957597173144876,5.58079758054462,1.14631012123712,13.5753464333105,13.5753464333105
Negbin,3,30,-3,3,10000,0.9704,0.998685939553219,0.0296,0.00131406044678055,0.1405,1,0.6102,0.996535658822124,12.0610145830419,2.20113683696799,14.1930512079308,14.1930512079308
Negbin,5,30,-3,3,10000,0.9634,0.975459395376408,0.0366,0.0004742145820984,0.0889,1,0.7161,0.998814463544754,16.9032717845909,2.82171107844854,26.924785737238,26.924785737238
Negbin,1,30,0.1,2.2,10000,0.9283,1,0.0717,0.939470013947001,1,1,0.05,0.939470013947001,1.36947529575752,1.16864880519566,6.96569146282778,6.96569146282778
Negbin,3,30,0.1,2.2,10000,0.9897,0.860607275278084,0.0103,0.00821725623810001,0.6162,1,0.9516,0.999699368674216,3.86699361905451,3.26517698297147,3.74480537051426,3.74480537051426
Negbin,5,30,0.1,2.2,10000,0.996,0.3403,0.004,0.0536,0.244,1,0.9977,1,6.12150643482224,5.13871405627662,6.66761865375324,6.66761865375324
Negbin,1,30,2.3,0.7,10000,0.9284,0,0.0716,0.944015444015444,0.9753,1,0.0471,0.944015444015444,0.652065240050722,1.17283196578765,6.62572593040522,6.62572593040522
Negbin,3,30,2.3,0.7,10000,0.9941,0,0.0059,0.00901352028042063,0.2325,1,0.9747,0.999899849774662,1.92504289996381,3.44058941868677,3.19165683289632,3.19165683289632
Negbin,5,30,2.3,0.7,10000,0.9986,0,0.0014,0.0581,0.0485,1,0.9998,1,3.18691168628196,5.68415323869256,5.27702939247351,5.27702939247351
Negbin,1,100,-3,3,10000,0.9536,0.783496948792783,0.0464,0.959140355531971,0.9896,1,0.0377,0.959140355531971,2.9719312089903,0.570496907821894,3.73032319540765,3.73032319540765
Negbin,3,100,-3,3,10000,0.9855,0.988060599979934,0.0145,0.0119394000200662,0.3341,1,0.9541,0.999799337814789,7.38709650983929,1.38301699156698,4.73607656824893,4.73607656824893
Negbin,5,100,-3,3,10000,0.9865,0.853639002903194,0.0135,0.0477525277805586,0.1472,1,0.9791,0.999899889878867,10.9234540549312,1.97509353070764,10.131893118388,10.131893118388
Negbin,1,100,0.1,2.2,10000,0.9488,0.779473931423203,0.0512,0.947393142320338,1,1,0.0493,0.947393142320338,0.754888788013805,0.578898444734188,2.86354204618875,2.86354204618875
Negbin,3,100,0.1,2.2,10000,0.9973,0.5526,0.0027,0.0481,0.9951,1,1,1,2.20577148353013,1.68011002665034,1.98844551862742,1.98844551862742
Negbin,5,100,0.1,2.2,10000,0.9993,0.00619999999999998,7e-04,0.0545,0.7499,1,1,1,3.6030302406091,2.73865007966406,3.62785857026272,3.62785857026272
Negbin,1,100,2.3,0.7,10000,0.943,0,0.057,0.944431251484208,1,1,0.0551,0.944431251484208,0.359905975964471,0.576542058018553,2.51237554013897,2.51237554013897
Negbin,3,100,2.3,0.7,10000,0.9985,0,0.0015,0.0485,0.813,1,1,1,1.07377389831076,1.71862791487321,1.72173529800309,1.72173529800309
Negbin,5,100,2.3,0.7,10000,0.9999,0,1e-04,0.0539,0.2141,1,1,1,1.77820636925466,2.8503426877821,2.91146387214714,2.91146387214714
Negbin,1,1000,-3,3,10000,0.9504,0.345659875996457,0.0496,0.962356067316209,1,1,0.0477,0.962356067316209,0.931421172040432,0.175755659918859,0.711645771522195,0.711645771522195
Negbin,3,1000,-3,3,10000,0.9971,0.9503,0.0029,0.0497,0.9991,1,1,1,2.68011909340204,0.504663969500042,1.36124021132361,1.36124021132361
Negbin,5,1000,-3,3,10000,0.9994,0.0541,6e-04,0.0494,0.8662,1,1,1,4.3258293959414,0.813072277760853,2.94326529942281,2.94326529942281
Negbin,1,1000,0.1,2.2,10000,0.9487,0.373169681309216,0.0513,0.965546942291128,1,1,0.0516,0.965546942291128,0.239345928327483,0.17597257260304,0.579374390440839,0.579374390440839
Negbin,3,1000,0.1,2.2,10000,0.9992,0,8e-04,0.0476,1,1,1,1,0.716799485533363,0.52672739442496,0.624976384577826,0.624976384577826
Negbin,5,1000,0.1,2.2,10000,1,0,0,0.0521,1,1,1,1,1.18999563721821,0.87454689670947,1.15370813402619,1.15370813402619
Negbin,1,1000,2.3,0.7,10000,0.9517,0,0.0483,0.964278120348714,1,1,0.0489,0.964278120348714,0.114375800767821,0.176113413311235,0.578301424248613,0.578301424248613
Negbin,3,1000,2.3,0.7,10000,0.999,0,0.001,0.0504,1,1,1,1,0.342833513156182,0.527877725512004,0.544598774657248,0.544598774657248
Negbin,5,1000,2.3,0.7,10000,1,0,0,0.0511,1,1,1,1,0.570622975948039,0.878536078618741,0.927594919475653,0.927594919475653
Neyman,1,30,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,30,-3,3,10000,0.9783,0.999678525503643,0.0217,0.000321474496356622,0.0616,1,0.837,0.999464209172739,15.1711913647117,2.90456426655718,22.4185282998443,22.4185282998443
Neyman,5,30,-3,3,10000,0.9653,0.978396695965265,0.0347,0,0.0397,1,0.9675,1,24.9336973419985,4.84563252125208,100.161891551349,100.161891551349
Neyman,1,30,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,30,0.1,2.2,10000,0.995,0.717943588717744,0.005,0.0357071414282857,0.5835,1,0.9839,0.999899979995999,4.0639685893558,3.42997693714652,4.5024374467519,4.5024374467519
Neyman,5,30,0.1,2.2,10000,0.999,0.0395,0.001,0.0978,0.1157,1,1,1,6.82275435277622,5.70828419970366,11.9880802203987,11.9880802203987
Neyman,1,30,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,30,2.3,0.7,10000,0.9934,0,0.0066,0.023421078971074,0.219,1,0.981,0.999899909918927,1.94823775836715,3.48431321606938,3.32224873655688,3.32224873655688
Neyman,5,30,2.3,0.7,10000,0.9981,0,0.0019,0.0916,0.039,1,1,1,3.25743033256493,5.82424035057596,6.18149531755771,6.18149531755771
Neyman,1,100,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,100,-3,3,10000,0.9934,0.9853,0.0066,0.0147,0.1898,1,0.9946,1,8.40832123122684,1.58902043931182,8.42743850142084,8.42743850142084
Neyman,5,100,-3,3,10000,0.9973,0.494840196373109,0.0027,0.00971846508365895,0.0171,1,0.9973,1,14.2133367442476,2.62594786833306,35.0480355443914,35.0480355443914
Neyman,1,100,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,100,0.1,2.2,10000,0.9981,0.1982,0.0019,0.1181,0.9982,1,1,1,2.24948919344244,1.71781321956018,2.418706501891,2.418706501891
Neyman,5,100,0.1,2.2,10000,0.9999,0,1e-04,0.5618,0.7454,1,1,1,3.75544254587012,2.85511257030137,6.46794486750356,6.46794486750356
Neyman,1,100,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,100,2.3,0.7,10000,0.998,0,0.002,0.0562,0.8243,1,1,1,1.07768343784833,1.72369933945297,1.80127602391544,1.80127602391544
Neyman,5,100,2.3,0.7,10000,0.9999,0,1e-04,0.1834,0.1977,1,1,1,1.79772548708136,2.87572021717378,3.45451398207315,3.45451398207315
Neyman,1,1000,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,1000,-3,3,10000,0.9993,0.1419,7e-04,0.8581,1,1,1,1,2.76959184738323,0.521109516614354,2.32899953483923,2.32899953483923
Neyman,5,1000,-3,3,10000,1,0,0,0.9995,0.9227,1,1,1,4.62224401927562,0.867380246843289,8.74889801720582,8.74889801720582
Neyman,1,1000,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,1000,0.1,2.2,10000,0.9995,0,5e-04,0.8616,1,1,1,1,0.717302709679546,0.527202427580221,0.759203629016305,0.759203629016305
Neyman,5,1000,0.1,2.2,10000,1,0,0,1,1,1,1,1,1.19645918969416,0.878750348872574,2.031478299257,2.031478299257
Neyman,1,1000,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyman,3,1000,2.3,0.7,10000,0.9992,0,8e-04,0.1713,1,1,1,1,0.342919720935349,0.527852216177856,0.570849979682074,0.570849979682074
Neyman,5,1000,2.3,0.7,10000,1,0,0,0.8908,1,1,1,1,0.571494911462078,0.879388768086425,1.09870189143836,1.09870189143836
Poisson lognormal,1,30,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,30,-3,3,10000,0.9755,0.99978501558637,0.0245,0.000214984413630012,0.065,1,0.836,0.99957003117274,15.1024105671106,2.9118115282537,22.1668584545228,22.1668584545228
Poisson lognormal,5,30,-3,3,10000,0.9621,0.981670929241262,0.0379,0,0.0416,1,0.9602,1,25.2240205807094,4.84563252125208,102.027156063879,102.027156063879
Poisson lognormal,1,30,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,30,0.1,2.2,10000,0.9925,0.726718015404621,0.0075,0.0305091527458237,0.5845,1,0.9839,1,4.03514057317749,3.41124712522937,4.48203432246752,4.48203432246752
Poisson lognormal,5,30,0.1,2.2,10000,0.9987,0.0447,0.0013,0.0943,0.1204,1,1,1,6.78287646678839,5.67974984145287,11.8110920884753,11.8110920884753
Poisson lognormal,1,30,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,30,2.3,0.7,10000,0.9945,0,0.0055,0.0228114057028514,0.2172,1,0.9813,1,1.95578390510131,3.49972466414561,3.330577112087,3.330577112087
Poisson lognormal,5,30,2.3,0.7,10000,0.999,0,0.001,0.086,0.032,1,1,1,3.27606655252622,5.84369719536526,6.24408000123896,6.24408000123896
Poisson lognormal,1,100,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,100,-3,3,10000,0.9941,0.9843,0.0059,0.0157,0.1878,1,0.9951,1,8.40984029578638,1.5961156754832,8.35092095899587,8.35092095899587
Poisson lognormal,5,100,-3,3,10000,0.999,0.48993490235353,0.001,0.0107160741111668,0.0139,1,0.9982,1,14.2128964201508,2.65395971382388,35.2398999836749,35.2398999836749
Poisson lognormal,1,100,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,100,0.1,2.2,10000,0.9985,0.1909,0.0015,0.1149,0.9987,1,1,1,2.25157966414072,1.71639524561487,2.41847645053247,2.41847645053247
Poisson lognormal,5,100,0.1,2.2,10000,0.9999,0,1e-04,0.5538,0.7514,1,1,1,3.7447346444017,2.84559143542411,6.45334710833513,6.45334710833513
Poisson lognormal,1,100,2.3,0.7,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,100,2.3,0.7,10000,0.9988,0,0.0012,0.0607,0.8092,1,1,1,1.08244721221989,1.7347082154927,1.81595734387723,1.81595734387723
Poisson lognormal,5,100,2.3,0.7,10000,0.9999,0,1e-04,0.1832,0.1906,1,1,1,1.80382213456036,2.88409552052202,3.46596313227476,3.46596313227476
Poisson lognormal,1,1000,-3,3,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,1000,-3,3,10000,0.9993,0.134,7e-04,0.866,0.9999,1,1,1,2.76262739977201,0.522451431368948,2.32973738325995,2.32973738325995
Poisson lognormal,5,1000,-3,3,10000,0.9999,0,1e-04,0.9998,0.9226,1,1,1,4.62223653753992,0.868451818581262,8.74937702401514,8.74937702401514
Poisson lognormal,1,1000,0.1,2.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poisson lognormal,3,1000,0.1,2.2,10000,0.9987,0,0.0013,0.8633,1,1,1,1,0.71758426315335,0.527298217683718,0.759177432199566,0.759177432199566
